mineral_name,mineral_group,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,SO3,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,C,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,V2O5,Li,PbO2,TeO2,V2O3,MnO2,Li2O,Cs2O,GeO2,Rb2O,NH42O,Ti2O3
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.88,,21.86,23.06,,,,,6.05,3.36,5,,,,,,,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.66,,22.29,23.27,,,,,6.13,3.32,5.12,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.91,,22.28,23.31,,,,,6.04,3.27,5.08,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,39.43,,21.54,23.18,,,,,6.07,3.38,5.02,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.03,,21.47,23.51,,,,,6.01,3.3,5.12,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.79,,22.2,23,,,,,6.14,3.33,5.09,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.67,,22.18,23.52,,,,,6.13,3.34,5.03,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.75,,21.98,23.28,,,,,6.1,3.34,4.99,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.26,,21.68,23.35,,,,,6.06,3.39,5.04,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.97,,22.17,22.7,,,,,6.12,3.36,5.08,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,39.25,,21.68,23.33,,,,,5.97,3.37,5,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.51,,22.17,23.11,,,,,6.11,3.27,5.03,,,,,,,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-ferro-taramite,inosilicate,,,,,,,,,,Synthetic Data,38.37,,21.87,22.72,,,,,5.99,3.28,5.02,,,,,,,,,,,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.84,,17.46,,,18.65,,,13.03,,5.31,,,,,,,,,,,,,,,,,,,,,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.98,,17.5,,,18.2,,,13.07,,5.45,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.63,,17.88,,,18.19,,,13.1,,5.43,,,,,,,,,,,,,,,,,,,,,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.78,,17.84,,,18.58,,,12.81,,5.3,,,,,,,,,,,,,,,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.41,,17.84,,,18.64,,,12.83,,5.5,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.92,,17.63,,,18.86,,,12.72,,5.37,,,,,,,,,,,,,,,,,,,,,,,,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.3,,17.71,,,18.75,,,12.77,,5.44,,,,,,,,,,,,,,,,,,,,,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.24,,17.22,,,18.85,,,13.03,,5.33,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.71,,17.9,,,18.65,,,13.1,,5.31,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.77,,17.85,,,18.6,,,12.87,,5.5,,,,,,,,,,,,,,,,,,,,,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.47,,17.58,,,18.54,,,12.81,,5.49,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.82,,17.63,,,18.15,,,13.08,,5.46,,,,,,,,,,,,,,,,,,,,,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.94,,17.29,,,18.69,,,12.6,,5.47,,,,,,,,,,,,,,,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.69,,17.26,,,18.42,,,13.01,,5.44,,,,,,,,,,,,,,,,,,,,,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.78,,17.77,,,18.51,,,12.66,,5.48,,,,,,,,,,,,,,,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.32,,17.69,,,18.49,,,12.91,,5.33,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.09,,17.63,,,18.74,,,12.96,,5.49,,,,,,,,,,,,,,,,,,,,,,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.51,,17.63,,,18.54,,,13.11,,5.32,,,,,,,,,,,,,,,,,,,,,,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,40.58,,17.66,,,18.42,,,12.63,,5.34,,,,,,,,,,,,,,,,,,,,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-pargasite,inosilicate,,,,,,,,,,Synthetic Data,41.44,,17.68,,,18.3,,,13,,5.33,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.75,,,,,23.76,,,6.56,3.74,5.63,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.04,,,,,24.14,,,6.76,3.63,5.65,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.91,,,,,23.74,,,6.75,3.7,5.69,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.51,,,,,23.86,,,6.58,3.73,5.56,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.19,,,,,24.26,,,6.7,3.75,5.54,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.66,,,,,24.22,,,6.67,3.64,5.63,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.18,,,,,24.44,,,6.72,3.73,5.53,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.53,,,,,24.5,,,6.62,3.64,5.54,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.33,,,,,23.94,,,6.75,3.72,5.52,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.92,,,,,23.8,,,6.75,3.63,5.61,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.23,,,,,24.06,,,6.69,3.71,5.67,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.79,,,,,24.34,,,6.63,3.62,5.64,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.73,,,,,23.79,,,6.68,3.71,5.71,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.27,,,,,23.6,,,6.77,3.64,5.63,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,57.39,,,,,23.97,,,6.69,3.7,5.71,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,58.21,,,,,23.81,,,6.56,3.66,5.68,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.68,,,,,24.25,,,6.57,3.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,56.53,,,,,23.82,,,6.72,3.69,5.68,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,58.16,,,,,23.61,,,6.6,3.7,5.56,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-fluoro-richterite,inosilicate,,,,,,,,,,Synthetic Data,58,,,,,24.2,,,6.8,3.64,5.57,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.73,,,,,19.14,,9.46,,7.2,5.64,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,57.42,,,,,19.28,,9.43,,7.2,5.44,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.46,,,,,18.98,,9.29,,7.22,5.47,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,57.43,,,,,18.93,,9.39,,7.16,5.54,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.37,,,,,18.92,,9.45,,7.19,5.65,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.68,,,,,18.66,,9.28,,7.31,5.52,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.29,,,,,18.67,,9.35,,7.28,5.6,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.36,,,,,19.04,,9.42,,7.2,5.63,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.44,,,,,19.18,,9.53,,7.19,5.64,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.87,,,,,19.03,,9.36,,7.19,5.61,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.73,,,,,19.01,,9.4,,7.16,5.52,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.94,,,,,18.64,,9.3,,7.33,5.58,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,57.45,,,,,18.77,,9.42,,7.4,5.45,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,57.31,,,,,18.63,,9.42,,7.25,5.57,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.87,,,,,19.24,,9.46,,7.18,5.55,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.9,,,,,18.88,,9.22,,7.41,5.65,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.79,,,,,19.05,,9.49,,7.3,5.53,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.17,,,,,19.08,,9.38,,7.28,5.62,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.52,,,,,18.82,,9.27,,7.4,5.56,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.85,,,,,19.3,,9.36,,7.28,5.64,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.99,,,,,18.63,,9.21,,7.36,5.53,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.59,,,,,18.59,,9.32,,7.35,5.6,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.38,,,,,18.79,,9.28,,7.14,5.48,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.3,,,,,19.17,,9.22,,7.34,5.48,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.76,,,,,19.15,,9.33,,7.32,5.53,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.48,,,,,19.12,,9.29,,7.26,5.48,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.59,,,,,18.69,,9.21,,7.29,5.44,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.63,,,,,18.74,,9.5,,7.37,5.56,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,57.01,,,,,18.64,,9.36,,7.13,5.51,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.69,,,,,19.25,,9.31,,7.25,5.42,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,57.36,,,,,18.55,,9.29,,7.17,5.62,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.23,,,,,19.07,,9.22,,7.13,5.63,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.97,,,,,19.13,,9.22,,7.38,5.55,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.15,,,,,18.69,,9.29,,7.12,5.47,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.12,,,,,19.01,,9.27,,7.37,5.56,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.79,,,,,19.17,,9.36,,7.17,5.46,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56,,,,,19,,9.34,,7.37,5.57,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.42,,,,,19.23,,9.46,,7.26,5.56,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,56.71,,,,,19.11,,9.19,,7.13,5.45,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-magnesio-fluoro-arfvedsonite,inosilicate,,,,,,,,,,Synthetic Data,55.67,,,,,19.24,,9.3,,7.38,5.43,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potassic-mangani-leakeite,inosilicate,,,,,,,,,,Synthetic Data,55.58,,,,,9.3,,,,7.28,5.53,,,,,,,,,,,,,,,,,,18.23,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,
